Date,Close,High,Low,Open,Volume,MA20,MA50,RSI,MACD,MACD_signal,MACD_hist,BB_high,BB_low,BB_width,Return,Momentum3,Momentum10,Trend,Volatility10,Lag1,Lag5,Target
2016-02-18,46.026214599609375,46.69645836927301,45.94684371541687,46.149683036041765,27176000.0,45.205051803588866,46.604859619140626,52.972133942154684,-0.42014057699119434,-0.6327628232229701,0.21262224623177572,47.96797906399503,42.4421245431827,5.525854520812331,-0.004387693070914023,0.04088567145408395,0.007759049830446063,0,0.017893164347259297,46.22905349731445,43.52659606933594,0
2016-02-19,45.69992446899414,46.10559647864308,45.44417340736566,45.83221042891831,33559100.0,45.28000736236572,46.54150161743164,51.08953648047961,-0.3365922753840067,-0.5735287136551774,0.23693643827117072,48.011046449796744,42.5489682749347,5.462078174862043,-0.007089223683800494,0.014288647338393856,0.003693654943073277,0,0.01803731485465049,46.026214599609375,43.50908279418945,1
2016-02-22,46.43189239501953,46.74055509241421,46.10558798443535,46.10558798443535,25008300.0,45.31231842041016,46.49313339233399,54.956867796669755,-0.20890779113265268,-0.5006045291506726,0.2916967380180199,48.08154703405637,42.543089806763945,5.538457227292426,0.016016830104872648,0.004387693070913912,0.05717743510069173,0,0.013397036574417969,45.69992446899414,44.21831893920898,0
2016-02-23,45.13550567626953,46.18496228921028,44.95912553720965,46.15850644581126,28895300.0,45.301700019836424,46.433022003173825,47.7548485355529,-0.209904838971255,-0.4424645911147891,0.23255975214353408,48.0719303039112,42.53146973576165,5.540460568149555,-0.027920178392062622,-0.019352208976738283,0.04325973821344631,0,0.015990194067255874,46.43189239501953,45.05613327026367,1
2016-02-24,45.29425048828125,45.41771558461275,44.27124965045684,44.70337748761708,33014500.0,45.282382774353025,46.37100715637207,48.64238620378514,-0.19563052006356685,-0.39309777690454467,0.19746725684097782,48.04715798411345,42.5176075645926,5.529550419520845,0.003517071751678147,-0.00887690702832844,0.049690771466335715,0,0.01580872341192905,45.13550567626953,46.22905349731445,1
2016-02-25,45.94686126708984,45.94686126708984,44.63283579415467,45.62056011372753,26939500.0,45.337286949157715,46.34323402404785,52.23484178611704,-0.13015741013050075,-0.3405097035497359,0.21035229341923517,48.109042306424406,42.56553159189102,5.543510714533383,0.014408247664401408,-0.010446077101559648,0.055604283732606286,0,0.0160587217017128,45.29425048828125,46.026214599609375,0
2016-02-26,45.241329193115234,46.45834836539523,45.06494906661259,46.387794969125736,35975900.0,45.32013931274414,46.282437286376954,48.30122609281867,-0.13365929958683154,-0.29913962275715505,0.16548032317032352,48.08981291620827,42.55046570928001,5.539347206928255,-0.015355392175176785,0.0023445736402005757,0.03981344325551084,0,0.017320375877185885,45.94686126708984,45.69992446899414,0
2016-02-29,44.87093353271485,45.549994826644834,44.67691505897168,45.2854229572965,31654000.0,45.15181674957275,46.21318183898926,46.32873131070118,-0.16442699443969389,-0.27219709709366285,0.10777010265396897,47.57999607843547,42.723637420710034,4.856358657725437,-0.00818710827038982,-0.009345931348967218,0.014758919134919779,0,0.01712538556226866,45.241329193115234,46.43189239501953,1
2016-03-01,46.37016677856445,46.37898427230456,44.90621386900832,44.95031143022364,33024500.0,45.07509212493896,46.15762481689453,54.439058828486445,-0.06706197228297128,-0.23117007213152455,0.16410809984855326,47.23234851902477,42.917835730853156,4.314512788171612,0.03341212512898872,0.009212936418310225,0.029164364825066347,0,0.019234583471097237,44.87093353271485,45.13550567626953,1
2016-03-02,46.69645690917969,46.70527440084942,45.99975732129309,46.22023161891512,29289900.0,45.0895471572876,46.11612373352051,55.997510004578295,0.036014246063068356,-0.177733208492606,0.21374745455567434,47.28583916073531,42.89325515383989,4.392584006895419,0.00703663914286512,0.03216368179310458,0.010110598779453417,0,0.01757883665514834,46.37016677856445,45.29425048828125,0
2016-03-03,46.167327880859375,46.71410669504856,45.6646466283289,46.71410669504856,24427800.0,45.114321327209474,46.09153419494629,52.84095401167758,0.07415182517400609,-0.12735620175928355,0.20150802693328965,47.34720102595636,42.88144162846259,4.46575939749377,-0.011331245737753126,0.028891628635257627,0.003065932805414784,0,0.017954776636695053,46.69645690917969,45.94686126708984,0
2016-03-04,45.8851203918457,46.255519047167645,45.60291349453927,46.211424850245685,33034200.0,45.13199005126953,46.04904197692871,51.18377758385649,0.08067438147722328,-0.08575008511198219,0.16642446658920546,47.38331868051804,42.88066142202103,4.50265725849701,-0.006112710047719072,-0.01046031145488513,0.004052433893566132,0,0.017911816185475965,46.167327880859375,45.241329193115234,0
2016-03-07,45.00322341918945,45.6822848235114,44.60637227899478,45.47063133063046,38407800.0,45.18612003326416,45.979805603027344,46.297382932600776,0.01451452456298341,-0.06569716317698908,0.08021168773997249,47.36937331614361,43.00286675038471,4.366506565758897,-0.01921967219711107,-0.03626042749417624,-0.03076913091707889,0,0.01799643062753893,45.8851203918457,44.87093353271485,1
2016-03-08,45.55000305175781,45.97331340931419,44.62400807017084,44.800388226862246,33835100.0,45.30042419433594,45.913274154663085,49.51544138599117,0.006132219612112522,-0.05133128661916876,0.05746350623128128,47.30088528579517,43.29996310287671,4.000922182918458,0.01214978819350998,-0.013371465437519992,0.009183399394286695,0,0.016196016399182993,45.00322341918945,46.37016677856445,1
2016-03-09,46.59944915771485,46.6082666496642,45.73519028732972,45.76164612734867,28251600.0,45.47289218902588,45.870358276367185,55.07931599062727,0.08321150230971597,-0.024422728833391815,0.10763423114310779,47.28826235793697,43.65752202011478,3.630740337822189,0.02303942998125752,0.01556776488258027,0.02881599000675128,0,0.017641008037242955,45.55000305175781,46.69645690917969,0
2016-03-10,45.90275192260742,46.687639949372574,45.11786389584227,46.67882245696704,38387800.0,45.59169998168945,45.8086051940918,51.056428972114475,0.08707598706639885,-0.002122985653433683,0.08919897271983254,47.178662440221125,44.00473752315778,3.1739249170633457,-0.014950761172078941,0.01998809052052053,-0.0009600077843403554,0,0.017968472889444084,46.59944915771485,46.167327880859375,1
2016-03-11,46.80229187011719,46.80229187011719,46.19378391264751,46.740559325048,32275700.0,45.75636043548584,45.754335479736326,55.56873953182787,0.16086957079886588,0.030475525637026234,0.13039404516183964,47.11122030231433,44.40150056865735,2.709719733656982,0.01959664529539329,0.027492617661000418,0.034503024222362955,1,0.0180385607716573,45.90275192260742,45.8851203918457,1
